Vessel_ID,Timestamp,Maintenance_Type,Failure_Code,Repair_Time_hours,Incident_Type,Risk_Category,Maintenance_Cost_USD
SHIP_0032,2024-03-10,Safety Systems,F007,3.7099923430342905,Collision Warning,Low,22895.507615507697
SHIP_0032,2024-10-07,Engine Service,,21.191239517165823,Weather Damage,Low,41614.33311979248
SHIP_0032,2024-10-26,Navigation Equipment,F006,0.0,Mechanical Failure,Medium,14915.768646487508
SHIP_0032,2024-12-05,Safety Systems,F007,45.62779339446068,Human Error,Medium,47588.09729288736
SHIP_0032,2024-04-28,Hull Inspection,,0.0,Human Error,High,2236.0910102877797
SHIP_0032,2024-11-13,Hull Inspection,F002,0.0,Mechanical Failure,Low,23581.94215930796
SHIP_0032,2024-04-26,Safety Systems,,16.776789293069154,Weather Damage,Low,9751.377503411903
SHIP_0032,2024-02-06,Safety Systems,F002,46.504889099932925,Human Error,Low,16682.57040049878
SHIP_0032,2024-03-25,Navigation Equipment,,21.17786975939212,Human Error,Medium,7072.215124035615
SHIP_0032,2024-11-07,Safety Systems,,0.0,Collision Warning,Low,9826.551340008362
SHIP_0032,2024-04-25,Electrical System,F007,27.00381781251175,Collision Warning,Medium,14568.599747510578
SHIP_0033,2024-05-07,Electrical System,F006,0.0,Human Error,Low,49955.09590257983
SHIP_0033,2024-01-04,Hull Inspection,F007,0.0,Human Error,Low,30551.06141547047
SHIP_0033,2024-05-18,Safety Systems,,33.549756775189586,Normal Operation,Medium,48263.8746508415
SHIP_0033,2024-06-04,Navigation Equipment,F008,15.340486677811894,System Malfunction,Low,10354.372552121724
SHIP_0033,2024-04-19,Navigation Equipment,,0.0,Mechanical Failure,High,31974.30878907541
SHIP_0033,2024-08-26,Safety Systems,F001,0.0,System Malfunction,Medium,34301.48976941012
SHIP_0033,2024-04-05,Navigation Equipment,F003,37.049668158964806,System Malfunction,Low,21196.92965671366
SHIP_0033,2024-09-27,Navigation Equipment,,34.702856794388005,Weather Damage,Medium,43562.98946045708
SHIP_0033,2024-06-05,Propeller Repair,F005,19.14400594238079,System Malfunction,Low,17955.146624451136
SHIP_0033,2024-11-08,Electrical System,,47.13612208180553,System Malfunction,Low,4013.307862394773
SHIP_0033,2024-11-15,Propeller Repair,,38.83306392138395,Mechanical Failure,Medium,42910.13222801961
SHIP_0033,2024-05-07,Navigation Equipment,F003,0.0,System Malfunction,Medium,31098.980355138996
SHIP_0033,2024-05-23,Propeller Repair,F003,37.12798382832304,System Malfunction,High,37303.01948272525
SHIP_0033,2024-07-20,Hull Inspection,F002,0.0,Mechanical Failure,Low,14429.898220435709
SHIP_0033,2024-06-15,Electrical System,F007,35.29238761887371,System Malfunction,Medium,17063.69578419864
SHIP_0033,2024-11-20,Safety Systems,F001,44.16421601809285,Collision Warning,High,31880.01448461932
SHIP_0033,2024-03-18,Electrical System,F003,0.0,Human Error,Medium,38560.64292893328
SHIP_0033,2024-12-16,Electrical System,,0.0,Weather Damage,Low,48510.41918531944
SHIP_0033,2024-07-04,Engine Service,F007,0.0,System Malfunction,Low,30461.604459847316
SHIP_0033,2024-04-05,Propeller Repair,F005,33.865438319302825,System Malfunction,Low,13827.852850562353
SHIP_0033,2024-08-07,Hull Inspection,F003,0.0,Weather Damage,High,37078.245805855026
SHIP_0034,2024-10-08,Navigation Equipment,F006,6.741320592066474,Collision Warning,Medium,4798.978663910005
SHIP_0034,2024-08-08,Hull Inspection,F003,0.0,Weather Damage,Low,17727.473664334946
SHIP_0034,2024-04-28,Safety Systems,F006,0.0,Mechanical Failure,Low,36541.91047882522
SHIP_0034,2024-12-04,Engine Service,F005,0.0,Mechanical Failure,Medium,18099.443793863302
SHIP_0034,2024-07-02,Electrical System,F004,0.0,Mechanical Failure,Low,11785.308753624093
SHIP_0034,2024-05-01,Propeller Repair,,0.0,System Malfunction,Low,43656.783329739126
SHIP_0034,2024-12-21,Hull Inspection,F004,0.0,Weather Damage,Low,22910.18404530963
SHIP_0034,2024-02-22,Engine Service,F004,0.0,System Malfunction,Low,19538.944122413966
SHIP_0034,2024-02-10,Engine Service,F006,0.0,Collision Warning,Low,28450.551234129278
SHIP_0034,2024-07-21,Safety Systems,,0.0,Human Error,Low,21319.97881356489
SHIP_0034,2024-08-07,Electrical System,F006,0.0,Mechanical Failure,Medium,44838.24256272894
SHIP_0034,2024-11-17,Navigation Equipment,,0.0,Weather Damage,Medium,39540.60705830111
SHIP_0034,2024-01-22,Engine Service,,0.0,Weather Damage,Low,12649.146532037363
SHIP_0034,2024-04-19,Electrical System,F004,0.0,Normal Operation,Low,27080.39855460167
SHIP_0034,2024-11-19,Electrical System,F006,0.0,Normal Operation,High,14014.111957627892
SHIP_0034,2024-03-24,Electrical System,F005,0.0,Normal Operation,Medium,49784.310738597254
SHIP_0034,2024-11-27,Propeller Repair,F001,41.92670739992458,Mechanical Failure,Low,6844.274917072854
SHIP_0034,2024-01-22,Navigation Equipment,,0.0,Collision Warning,Low,14627.187916736992
SHIP_0034,2024-11-30,Safety Systems,F001,37.267543138812215,Normal Operation,Low,14420.37343133522
SHIP_0034,2024-06-05,Safety Systems,F008,0.0,Normal Operation,Medium,9797.518650253463
SHIP_0034,2024-11-09,Hull Inspection,,24.54859255382822,Human Error,Medium,1849.6298732079229
SHIP_0034,2024-07-16,Engine Service,,0.0,Collision Warning,High,28610.819013434255
SHIP_0034,2024-05-06,Electrical System,,0.0,Mechanical Failure,Low,46423.98011373925
SHIP_0035,2024-12-09,Propeller Repair,,0.0,Collision Warning,Low,29529.389182765088
SHIP_0035,2024-03-23,Navigation Equipment,,17.559679739243624,Human Error,Medium,25665.14981752786
SHIP_0035,2024-02-14,Safety Systems,F008,0.0,Collision Warning,Low,31311.026845917662
SHIP_0035,2024-03-10,Navigation Equipment,,0.0,System Malfunction,Low,26551.13247512879
SHIP_0035,2024-05-26,Propeller Repair,F006,30.327336330930873,Normal Operation,Medium,40432.246289746254
SHIP_0035,2024-08-18,Hull Inspection,,23.94611900800604,System Malfunction,Low,28745.529555764922
SHIP_0035,2024-07-23,Engine Service,F008,27.206589739837206,Collision Warning,Low,14238.00744134449
SHIP_0035,2024-01-29,Navigation Equipment,F007,40.8525231453177,Collision Warning,High,29142.830684718705
SHIP_0035,2024-03-23,Safety Systems,F004,0.0,Weather Damage,Low,34304.587708938045
SHIP_0035,2024-05-04,Hull Inspection,F002,0.0,Weather Damage,Medium,832.6852606978546
SHIP_0035,2024-11-27,Electrical System,F002,33.45008462240805,System Malfunction,Low,16971.877034713852
SHIP_0035,2024-05-04,Electrical System,F006,14.199544067772337,Collision Warning,Low,13890.515252769927
SHIP_0035,2024-11-10,Safety Systems,F007,0.0,Mechanical Failure,Low,7064.688592307756
SHIP_0035,2024-11-24,Safety Systems,,22.461489344888484,Collision Warning,Low,25476.849626722844
SHIP_0035,2024-02-13,Propeller Repair,F001,0.0,Weather Damage,Low,3472.883601575117
SHIP_0035,2024-05-30,Electrical System,,43.91309214140383,Collision Warning,Low,38776.600162933115
SHIP_0035,2024-07-16,Propeller Repair,,22.839158441100388,Normal Operation,Low,42234.3914399554
SHIP_0035,2024-04-21,Engine Service,F004,0.0,Human Error,High,47860.0385586752
SHIP_0035,2024-10-14,Hull Inspection,F004,42.61839356071166,Mechanical Failure,Medium,20423.478560405656
SHIP_0035,2024-08-15,Hull Inspection,,15.85744143065878,System Malfunction,Medium,46636.45503528224
SHIP_0035,2024-05-06,Propeller Repair,,19.686556345552503,Normal Operation,Low,19104.4514729889
SHIP_0035,2024-01-27,Engine Service,,0.0,Mechanical Failure,Low,6506.070919391029
SHIP_0035,2024-05-30,Hull Inspection,F005,0.0,Collision Warning,Low,49333.384681478616
SHIP_0035,2024-07-03,Navigation Equipment,,0.0,Collision Warning,Medium,42452.35622718643
SHIP_0035,2024-02-22,Engine Service,F007,41.88398288462727,Human Error,Low,16608.180452541088
SHIP_0035,2024-01-22,Navigation Equipment,,0.0,Human Error,High,13873.350658985742
SHIP_0035,2024-06-15,Navigation Equipment,,19.22112201229058,Mechanical Failure,Low,931.9637075990804
SHIP_0036,2024-05-13,Propeller Repair,,0.0,Human Error,Medium,8678.183640731291
SHIP_0036,2024-12-23,Navigation Equipment,F002,0.0,Normal Operation,Low,34152.75179775243
SHIP_0036,2024-09-22,Propeller Repair,F003,0.0,System Malfunction,Medium,48167.44472313106
SHIP_0036,2024-02-06,Hull Inspection,F005,19.99954429284397,Human Error,Low,3081.581227589157
SHIP_0036,2024-02-24,Electrical System,,0.0,System Malfunction,Low,5703.78520481358
SHIP_0036,2024-02-08,Hull Inspection,,44.949015518477474,Normal Operation,Low,6678.037056002219
SHIP_0036,2024-01-07,Engine Service,F007,31.538637151408388,Mechanical Failure,Medium,12072.56095728178
SHIP_0036,2024-02-10,Engine Service,F006,19.73477732353701,Human Error,Low,48196.43261990605
SHIP_0036,2024-06-12,Safety Systems,F005,0.0,Weather Damage,Medium,22565.664070691095
SHIP_0036,2024-08-24,Hull Inspection,,40.27618447687592,Human Error,Medium,13012.74879373913
SHIP_0036,2024-08-09,Safety Systems,,0.0,Human Error,High,46752.69572762872
SHIP_0036,2024-12-26,Engine Service,,0.0,Mechanical Failure,High,7725.528954582148
SHIP_0036,2024-01-07,Hull Inspection,,45.110212506996824,System Malfunction,Low,45655.84899505044
SHIP_0036,2024-04-25,Navigation Equipment,F005,0.0,Collision Warning,Low,17984.209839570445
SHIP_0036,2024-08-05,Safety Systems,,0.0,System Malfunction,Low,40907.07711386198
SHIP_0036,2024-07-07,Hull Inspection,F002,0.0,Human Error,Medium,23050.2694661239
SHIP_0036,2024-04-30,Hull Inspection,,0.0,System Malfunction,Low,21038.124128491538
SHIP_0036,2024-11-09,Electrical System,F005,0.0,Normal Operation,Medium,32301.958418919967
SHIP_0036,2024-12-04,Electrical System,,0.0,Weather Damage,Low,27527.752792815776
SHIP_0036,2024-08-12,Safety Systems,F007,22.46182379174476,System Malfunction,Medium,43429.05336310912
SHIP_0036,2024-11-10,Propeller Repair,,39.42825855702553,Mechanical Failure,Medium,12896.204459194842
SHIP_0036,2024-03-29,Engine Service,F003,0.0,Collision Warning,Low,15325.878660148384
SHIP_0036,2024-09-30,Hull Inspection,F006,11.441968840027691,Weather Damage,Low,29555.282081826717
SHIP_0036,2024-07-23,Hull Inspection,,0.0,Mechanical Failure,Low,2828.6004261137214
SHIP_0036,2024-08-19,Navigation Equipment,,0.0,Mechanical Failure,Low,28968.667668977083
SHIP_0037,2024-10-20,Navigation Equipment,,0.0,Collision Warning,Medium,40682.837326280685
SHIP_0037,2024-09-06,Navigation Equipment,F006,2.363537976309722,Normal Operation,Low,26978.459015219258
SHIP_0037,2024-08-25,Navigation Equipment,F006,17.345829495862493,System Malfunction,Low,24725.647146236228
SHIP_0037,2024-09-23,Engine Service,,0.0,Collision Warning,Low,28554.721344647787
SHIP_0037,2024-05-04,Electrical System,,0.0,System Malfunction,Low,41120.4275737976
SHIP_0037,2024-11-11,Navigation Equipment,,4.314722032731532,Weather Damage,Low,20662.121871369174
SHIP_0037,2024-10-18,Hull Inspection,F007,5.542118136903827,System Malfunction,Medium,40423.977295162644
SHIP_0037,2024-12-24,Hull Inspection,,0.0,System Malfunction,Low,26766.356533680013
SHIP_0037,2024-03-24,Navigation Equipment,,0.0,Human Error,Low,9680.650763256697
SHIP_0037,2024-05-24,Electrical System,,0.0,Normal Operation,Medium,31833.85565790275
SHIP_0037,2024-06-26,Engine Service,F008,0.0,Weather Damage,Low,31373.96703185386
SHIP_0037,2024-06-07,Electrical System,F004,0.0,Weather Damage,Low,4622.828293084842
SHIP_0037,2024-07-31,Electrical System,,10.735432498841764,Collision Warning,Low,30618.585291511274
SHIP_0037,2024-02-02,Engine Service,F003,0.0,System Malfunction,High,29008.641464909502
SHIP_0037,2024-10-29,Propeller Repair,F007,0.0,Collision Warning,Low,32549.167874889932
SHIP_0037,2024-03-26,Electrical System,F006,0.0,System Malfunction,Medium,4240.724194292487
SHIP_0037,2024-03-13,Electrical System,F003,0.0,Normal Operation,Medium,23898.322421930618
SHIP_0037,2024-08-20,Electrical System,,0.0,Human Error,Medium,49000.590817399636
SHIP_0037,2024-08-29,Hull Inspection,F002,0.0,System Malfunction,Medium,12504.542716539474
SHIP_0037,2024-04-25,Navigation Equipment,,7.705957700210993,System Malfunction,Low,38762.67987523183
SHIP_0037,2024-02-08,Safety Systems,F004,0.0,Weather Damage,Low,8903.24429588007
SHIP_0037,2024-06-28,Safety Systems,F006,2.0808066959205824,Mechanical Failure,Low,45963.03683748824
SHIP_0037,2024-07-02,Propeller Repair,F003,20.85035065967528,Mechanical Failure,Low,1734.2716083599987
SHIP_0037,2024-05-16,Propeller Repair,F002,44.11152207409882,Collision Warning,Low,36236.652566578276
SHIP_0037,2024-03-15,Hull Inspection,F001,0.0,Collision Warning,Medium,11697.513326140272
SHIP_0037,2024-02-25,Engine Service,,22.18454844078259,Mechanical Failure,High,30482.218354886147
SHIP_0037,2024-01-29,Safety Systems,,30.26229172723803,Mechanical Failure,Medium,45082.074906751775
SHIP_0037,2024-11-06,Electrical System,,8.835480210109385,Human Error,Medium,19798.423275603116
SHIP_0037,2024-07-19,Engine Service,,15.255322087843373,Collision Warning,Medium,43532.38720428549
SHIP_0037,2024-04-26,Engine Service,F001,0.0,System Malfunction,Low,36846.24081735461
SHIP_0037,2024-01-19,Electrical System,,0.0,Human Error,Low,37591.40015244979
SHIP_0037,2024-02-22,Safety Systems,F005,23.479389841130466,System Malfunction,Low,31021.47362278638
SHIP_0037,2024-11-27,Electrical System,F006,42.42575387489625,Weather Damage,Medium,17158.424615815908
SHIP_0038,2024-05-02,Propeller Repair,,0.0,Collision Warning,Low,19672.437232996846
SHIP_0038,2024-01-21,Safety Systems,F004,34.08048362905545,Human Error,Low,26892.662570706536
SHIP_0038,2024-11-18,Navigation Equipment,F001,0.0,Human Error,Low,8301.554339709708
SHIP_0038,2024-08-22,Safety Systems,F001,0.0,Mechanical Failure,High,47046.98428352749
SHIP_0038,2024-10-12,Navigation Equipment,F008,5.724499799718971,Normal Operation,Low,3354.298824750436
SHIP_0038,2024-08-27,Propeller Repair,F005,0.0,Collision Warning,High,18449.12603224462
SHIP_0038,2024-03-03,Electrical System,,0.0,Collision Warning,High,34864.25076630295
SHIP_0038,2024-12-17,Engine Service,F008,46.82611057006269,Mechanical Failure,Low,27644.943366136817
SHIP_0038,2024-09-25,Engine Service,F008,35.90022867108317,Collision Warning,Low,2343.1123015078592
SHIP_0038,2024-10-19,Electrical System,F001,20.158568084196048,Normal Operation,High,1810.501636465698
SHIP_0038,2024-02-05,Engine Service,,0.0,Collision Warning,Medium,5420.34707018
SHIP_0038,2024-02-05,Navigation Equipment,F002,15.396949486629014,Human Error,Medium,2108.8227783032708
SHIP_0038,2024-09-09,Propeller Repair,,0.0,Weather Damage,High,37805.410692174744
SHIP_0038,2024-09-02,Safety Systems,F001,0.0,Normal Operation,Low,9643.401345703169
SHIP_0038,2024-11-17,Hull Inspection,F002,26.89292937279998,System Malfunction,Low,25001.862172008627
SHIP_0038,2024-08-05,Propeller Repair,F005,0.0,Human Error,Low,35842.60003060858
SHIP_0038,2024-06-07,Electrical System,F004,0.0,Mechanical Failure,Medium,23151.726844284738
SHIP_0038,2024-09-25,Electrical System,,0.0,Human Error,Low,27488.432865507537
SHIP_0038,2024-01-26,Electrical System,F001,0.0,Mechanical Failure,Medium,4280.977831291747
SHIP_0038,2024-04-16,Propeller Repair,F002,0.0,Human Error,Low,2201.848043009124
SHIP_0038,2024-08-06,Navigation Equipment,,42.051830977734696,Collision Warning,Medium,49136.872788580265
SHIP_0038,2024-12-19,Propeller Repair,F006,0.0,Mechanical Failure,Low,17994.59182990801
SHIP_0039,2024-12-25,Engine Service,F005,3.418322852196379,Collision Warning,Medium,39072.22408467905
SHIP_0039,2024-11-30,Engine Service,F001,37.000595301267836,Human Error,Low,24025.481128043946
SHIP_0039,2024-12-04,Electrical System,F005,0.0,Mechanical Failure,Low,39671.261823930916
SHIP_0039,2024-01-20,Engine Service,,9.358164290276818,Human Error,Low,45807.80655457744
SHIP_0039,2024-08-23,Navigation Equipment,F002,0.0,System Malfunction,Low,14490.193099122764
SHIP_0039,2024-02-26,Electrical System,F004,0.0,Mechanical Failure,Medium,33853.412137278574
SHIP_0039,2024-04-08,Safety Systems,F007,38.41840102791971,Collision Warning,Medium,21233.11620969315
SHIP_0039,2024-01-08,Navigation Equipment,,30.759799697089978,Normal Operation,Low,9079.933872082098
SHIP_0039,2024-10-08,Hull Inspection,F008,3.2507702682838824,Normal Operation,Low,47829.46250068382
SHIP_0039,2024-02-22,Propeller Repair,,0.0,Mechanical Failure,Low,30651.302136808343
SHIP_0039,2024-11-24,Propeller Repair,,0.0,System Malfunction,Low,43548.70992459225
SHIP_0039,2024-07-15,Hull Inspection,,0.0,Human Error,Low,5352.098364974528
SHIP_0039,2024-05-26,Navigation Equipment,,0.0,Collision Warning,Low,35271.142254636856
SHIP_0039,2024-09-25,Engine Service,F005,15.934602456858874,Weather Damage,Low,11470.58798673999
SHIP_0039,2024-10-11,Navigation Equipment,,20.317980236495345,Collision Warning,Low,21655.495990515712
SHIP_0039,2024-06-30,Safety Systems,,0.0,Human Error,Low,36579.11763273973
SHIP_0039,2024-12-24,Navigation Equipment,F005,0.0,Weather Damage,Low,35475.61440428431
SHIP_0039,2024-06-17,Propeller Repair,F001,0.0,Human Error,Low,5602.067927306564
SHIP_0039,2024-05-01,Safety Systems,F003,0.0,Human Error,Low,47156.67643501334
SHIP_0039,2024-08-09,Safety Systems,F001,16.660026861196712,Weather Damage,Medium,18873.975770409743
SHIP_0039,2024-09-07,Navigation Equipment,F006,0.0,Normal Operation,Medium,44709.86909222899
SHIP_0039,2024-03-13,Electrical System,F007,0.0,Collision Warning,Low,10285.038942301406
SHIP_0039,2024-09-22,Propeller Repair,,0.0,Weather Damage,Low,29760.025826394405
SHIP_0039,2024-10-18,Electrical System,F003,1.7674338749885998,Human Error,Low,32818.27943280211
SHIP_0039,2024-07-01,Navigation Equipment,,0.0,Weather Damage,High,40280.02799486349
SHIP_0039,2024-04-04,Engine Service,F007,0.0,System Malfunction,High,3625.489678698268
SHIP_0039,2024-08-26,Electrical System,,0.0,Human Error,High,22547.268880736952
SHIP_0040,2024-08-07,Safety Systems,F006,0.0,Weather Damage,Medium,29448.53513018798
SHIP_0040,2024-03-08,Safety Systems,F004,0.0,Weather Damage,Medium,31693.489847163644
SHIP_0040,2024-05-11,Safety Systems,F001,0.0,Normal Operation,Low,47561.76843430841
SHIP_0040,2024-08-12,Safety Systems,F007,0.0,Collision Warning,Low,7611.198849159097
SHIP_0040,2024-06-09,Navigation Equipment,F008,0.0,Mechanical Failure,Medium,35546.98477897857
SHIP_0040,2024-09-02,Propeller Repair,F007,14.964258556118338,Mechanical Failure,Low,15085.703069028299
SHIP_0040,2024-01-30,Navigation Equipment,F004,47.73493682596945,System Malfunction,Low,23737.479012857035
SHIP_0040,2024-08-06,Propeller Repair,F007,35.48861205952767,Mechanical Failure,Medium,40317.23298957241
SHIP_0040,2024-02-11,Safety Systems,F004,37.90696366610411,Collision Warning,Low,24729.086321842435
SHIP_0040,2024-11-02,Hull Inspection,F004,46.386542116824366,Collision Warning,Low,42596.3813277757
SHIP_0040,2024-11-14,Electrical System,F002,12.69079481437324,Normal Operation,Low,7786.157736817073
SHIP_0040,2024-07-10,Propeller Repair,,0.0,Normal Operation,Low,14996.814310675285
SHIP_0040,2024-11-06,Electrical System,,0.0,Mechanical Failure,Low,8755.37736050812
SHIP_0040,2024-02-06,Propeller Repair,F003,0.0,Weather Damage,Low,28704.271188299273
SHIP_0040,2024-01-31,Hull Inspection,,47.44503654882695,Collision Warning,Low,34211.732844142614
SHIP_0040,2024-10-14,Hull Inspection,F008,0.0,Mechanical Failure,Low,15338.175388391326
SHIP_0040,2024-07-01,Engine Service,,0.0,Normal Operation,Medium,24395.267865449885
SHIP_0040,2024-03-18,Safety Systems,F002,17.553584565764147,Human Error,Medium,13353.615640960903
SHIP_0040,2024-10-15,Engine Service,F008,23.891484911472997,Weather Damage,Low,4705.501731969804
SHIP_0040,2024-08-17,Propeller Repair,,0.0,Normal Operation,Low,3629.0021346858607
SHIP_0040,2024-06-24,Safety Systems,F004,0.0,Weather Damage,Low,23078.1349661789
SHIP_0040,2024-12-18,Electrical System,F003,47.30783525520262,Weather Damage,High,45653.759869372465
SHIP_0040,2024-10-27,Engine Service,,0.0,System Malfunction,Low,33738.66843233221
SHIP_0040,2024-05-22,Electrical System,F008,42.51160674533957,Collision Warning,Low,26508.894078590856
SHIP_0041,2024-05-01,Engine Service,,0.0,Collision Warning,Low,12757.080179981715
SHIP_0041,2024-12-09,Electrical System,F001,0.0,Mechanical Failure,High,44389.32952086282
SHIP_0041,2024-05-25,Engine Service,F003,0.0,Normal Operation,High,37090.5424203098
SHIP_0041,2024-09-27,Electrical System,F001,43.088862160125544,System Malfunction,Low,36587.29243081085
SHIP_0041,2024-05-23,Hull Inspection,F005,15.90122075206544,Human Error,Medium,18644.523882562913
SHIP_0041,2024-01-27,Hull Inspection,F008,6.7275614503445516,Weather Damage,Low,35429.79325304761
SHIP_0041,2024-02-09,Safety Systems,,0.0,Weather Damage,Low,8209.174133021399
SHIP_0041,2024-11-12,Navigation Equipment,F005,41.45378753353661,Normal Operation,Low,23321.572492000265
SHIP_0041,2024-04-11,Hull Inspection,,46.26453537173915,Weather Damage,Low,2366.6131321181174
SHIP_0041,2024-03-11,Safety Systems,F002,8.823126382968296,Normal Operation,Low,15653.411455611824
SHIP_0041,2024-09-23,Electrical System,,4.493273521016137,Collision Warning,High,26546.610676353517
SHIP_0041,2024-04-09,Engine Service,,0.0,Normal Operation,Medium,6029.770903270231
SHIP_0041,2024-06-05,Electrical System,F007,0.0,Weather Damage,Medium,45934.14458822717
SHIP_0041,2024-08-01,Engine Service,,8.777620171152392,Mechanical Failure,Low,14991.439961156513
SHIP_0041,2024-09-20,Electrical System,,0.0,Collision Warning,Medium,4006.087778021502
SHIP_0041,2024-12-13,Engine Service,,26.318481156092865,Mechanical Failure,Medium,13107.770662840916
SHIP_0041,2024-09-16,Safety Systems,F002,0.0,System Malfunction,Medium,33340.01579156748
SHIP_0041,2024-01-24,Propeller Repair,F002,0.0,Normal Operation,Low,23753.987703851428
SHIP_0041,2024-08-25,Propeller Repair,F001,0.0,System Malfunction,Medium,14313.257129920443
SHIP_0041,2024-09-04,Electrical System,F005,39.55304598306015,System Malfunction,Low,42871.254214260014
SHIP_0041,2024-08-12,Hull Inspection,F005,0.0,Normal Operation,Low,45743.04478163773
SHIP_0041,2024-05-13,Hull Inspection,,0.0,System Malfunction,Low,5862.662539983206
SHIP_0041,2024-11-08,Hull Inspection,,10.354508450341218,System Malfunction,Medium,42603.10752639991
SHIP_0041,2024-06-06,Navigation Equipment,F001,0.0,System Malfunction,Low,12596.091421831767
SHIP_0041,2024-07-13,Safety Systems,,19.804135982032506,Collision Warning,Low,34105.73643400773
SHIP_0041,2024-05-01,Navigation Equipment,,0.0,Collision Warning,Low,4072.7177609046557
SHIP_0041,2024-03-03,Electrical System,F006,0.0,Weather Damage,Low,35499.35178385825
SHIP_0041,2024-03-04,Engine Service,F007,0.0,Collision Warning,Medium,25541.109484488967
SHIP_0041,2024-11-05,Safety Systems,,47.89278879381447,System Malfunction,Low,42320.11429397954
SHIP_0041,2024-02-25,Electrical System,F008,0.0,Human Error,Medium,8547.013444675427
SHIP_0041,2024-10-18,Navigation Equipment,F003,41.379768977231606,Weather Damage,Low,30329.955552995285
SHIP_0041,2024-09-26,Propeller Repair,F008,0.0,System Malfunction,Medium,9745.743674006264
SHIP_0041,2024-11-30,Navigation Equipment,F001,0.0,Normal Operation,Medium,19277.99148979032
SHIP_0041,2024-05-02,Safety Systems,F004,40.87566804743198,Normal Operation,Low,40586.31949652607
SHIP_0041,2024-06-01,Safety Systems,F007,6.769632135797984,Weather Damage,Low,21247.75995078107
SHIP_0042,2024-08-21,Navigation Equipment,F001,0.0,System Malfunction,High,21985.986947247533
SHIP_0042,2024-05-08,Safety Systems,,0.0,Collision Warning,Low,2762.5025945308435
SHIP_0042,2024-10-29,Hull Inspection,,0.0,Human Error,High,12346.730274062564
SHIP_0042,2024-06-04,Propeller Repair,F007,20.060675293168636,Collision Warning,Low,16020.475073950254
SHIP_0042,2024-11-10,Electrical System,,4.680459685111003,Collision Warning,Low,47634.23446130859
SHIP_0042,2024-11-05,Hull Inspection,F005,0.0,System Malfunction,Low,32841.21055041147
SHIP_0042,2024-04-13,Electrical System,,30.56798445554774,Weather Damage,High,22193.186144621628
SHIP_0042,2024-07-22,Propeller Repair,,4.398582192719499,Human Error,High,37016.314315064585
SHIP_0042,2024-03-04,Electrical System,,0.0,Human Error,Medium,19051.982427403484
SHIP_0042,2024-07-07,Engine Service,,17.214482219878356,Mechanical Failure,Low,37812.99003318887
SHIP_0042,2024-04-16,Electrical System,F002,0.0,System Malfunction,Low,3523.7934152576054
SHIP_0042,2024-03-31,Hull Inspection,F005,0.0,System Malfunction,Medium,30082.31782896942
SHIP_0042,2024-08-30,Engine Service,F003,5.077529900119232,Mechanical Failure,High,13247.74265449296
SHIP_0042,2024-08-22,Safety Systems,F004,0.0,System Malfunction,Medium,17181.920528461727
SHIP_0042,2024-04-27,Safety Systems,,34.99720515043266,Mechanical Failure,Low,4642.219489584847
SHIP_0042,2024-01-29,Safety Systems,,0.0,Weather Damage,High,39969.62011943769
SHIP_0042,2024-10-25,Propeller Repair,,0.0,Human Error,Medium,2747.5971439607947
SHIP_0042,2024-04-19,Electrical System,F004,2.427049242619123,Collision Warning,Low,24299.18558870285
SHIP_0042,2024-08-19,Navigation Equipment,,40.41391116192435,System Malfunction,Low,47278.33461588729
SHIP_0042,2024-05-28,Propeller Repair,,0.0,Mechanical Failure,Low,10317.482648671657
SHIP_0042,2024-04-24,Electrical System,F001,0.0,Weather Damage,Medium,10627.241976561469
SHIP_0042,2024-05-28,Safety Systems,F003,25.588017505764725,Normal Operation,Medium,20105.775361038883
SHIP_0042,2024-11-13,Hull Inspection,F008,0.0,Human Error,Low,25098.652227834187
SHIP_0042,2024-02-05,Navigation Equipment,,0.0,Normal Operation,Low,31203.68504618204
SHIP_0042,2024-05-25,Hull Inspection,F004,16.200488898414545,Collision Warning,Low,28052.358444597914
SHIP_0042,2024-12-16,Navigation Equipment,,34.854463295577204,Mechanical Failure,High,23826.16432315869
SHIP_0042,2024-04-29,Electrical System,F004,0.0,System Malfunction,High,41632.73053049379
SHIP_0042,2024-03-11,Hull Inspection,F002,44.09076688805503,System Malfunction,Low,7696.697352730567
SHIP_0042,2024-10-10,Navigation Equipment,,0.0,System Malfunction,Medium,42916.833233603684
SHIP_0042,2024-02-02,Electrical System,F003,31.117737875044252,Human Error,Medium,41145.720172352645
SHIP_0043,2024-11-19,Engine Service,,2.6852156721710716,Collision Warning,Medium,24303.813433879488
SHIP_0043,2024-11-30,Engine Service,F007,0.0,System Malfunction,Low,10377.47727245577
SHIP_0043,2024-08-18,Safety Systems,,0.0,Weather Damage,Medium,11311.57558410069
SHIP_0043,2024-09-09,Engine Service,F004,13.426242144768521,Mechanical Failure,Low,17656.93129143597
SHIP_0043,2024-08-24,Navigation Equipment,F003,0.0,Mechanical Failure,Low,14157.400216831069
SHIP_0043,2024-12-23,Electrical System,F004,37.21423708146991,Mechanical Failure,Low,43064.27831341918
SHIP_0043,2024-05-24,Engine Service,F004,16.133996703513155,Mechanical Failure,Low,41910.78377525664
SHIP_0043,2024-02-25,Electrical System,F005,7.2079673170279275,Collision Warning,Low,41533.29872532461
SHIP_0043,2024-06-09,Navigation Equipment,,15.387649182199766,System Malfunction,High,31601.91659625449
